userId,movieId,rating,timestamp
68,2791,4.0,1158531917
68,2797,3.0,1180915903
68,2858,5.0,1158531519
68,2918,4.0,1158531989
68,2959,2.5,1158531333
68,2985,3.0,1233381010
68,2987,2.5,1158531994
68,2997,4.5,1158530999
68,3052,3.5,1158532769
68,3081,1.5,1158532662
68,3114,3.0,1271544523
68,3147,3.5,1158532167
68,3527,3.5,1158532314
68,3578,4.0,1158531236
68,3623,4.5,1158531686
68,3785,4.0,1158533685
68,3793,4.5,1158531375
68,3897,3.5,1198454693
68,3948,4.0,1158532228
68,3977,3.0,1158532030
68,3994,3.5,1180915874
68,3996,3.0,1158531055
68,4011,3.0,1158532130
68,4022,2.0,1158531783
68,4027,2.0,1158531902
68,4226,4.0,1158531458
68,4262,5.0,1158533289
68,4306,5.0,1158531222
68,4571,3.5,1158533156
68,4643,2.0,1158532884
68,4720,3.0,1158532654
68,4776,4.5,1158533118
68,4878,2.5,1158532153
68,4886,4.5,1158531462
68,4890,4.5,1158534916
68,4896,5.0,1158531717
68,4963,3.5,1158531698
68,4993,4.5,1158531063
68,4995,3.5,1158531267
68,5218,3.5,1158532311
68,5349,4.5,1158531619
68,5378,3.0,1158531696
68,5418,4.5,1158531568
68,5445,3.0,1158531331
68,5459,3.5,1180916147
68,5502,3.5,1158532382
68,5618,2.5,1198454699
68,5679,2.5,1180916022
68,5816,5.0,1158531666
68,5952,4.0,1158531245
68,5989,3.5,1158531389
68,6333,4.5,1158531240
68,6365,4.0,1158531306
68,6373,3.5,1158532493
68,6377,4.5,1271544881
68,6378,3.0,1158532836
68,6539,5.0,1158531197
68,6711,5.0,1158531509
68,6863,4.5,1158532420
68,6874,3.0,1158531535
68,6934,3.5,1158531776
68,7153,4.5,1158531337
68,7361,4.5,1158531395
68,7438,3.0,1158531214
68,8360,3.5,1158531303
68,8368,5.0,1158531664
68,8636,4.5,1158531383
68,8665,3.5,1158531645
68,8874,4.0,1158532111
68,8961,3.5,1158531177
68,32587,5.0,1158531868
68,33493,3.0,1158531156
68,33679,2.5,1158532465
68,33794,2.5,1158531231
68,34048,2.0,1158532246
68,35836,4.5,1158532371
68,40815,5.0,1158531466
68,41566,4.5,1158531538
68,44191,3.0,1158531296
68,45499,2.0,1180915728
68,45722,4.5,1158531258
68,46578,3.0,1180915924
68,48385,1.0,1180915869
68,48394,4.5,1198454548
68,48516,3.5,1180915910
68,48780,3.5,1252727923
68,51662,4.0,1198454565
68,52722,3.0,1198454680
68,53125,4.5,1198454572
68,58559,5.0,1218679006
68,59315,4.5,1218678955
105,16,4.5,1446749417
105,32,3.5,1446571805
105,47,5.0,1446571714
105,50,5.0,1446571713
105,110,3.5,1446571835
105,260,4.0,1446572093
105,293,5.0,1446571797
105,296,5.0,1446571768
105,318,5.0,1446571534
105,356,3.5,1446572081
105,527,3.5,1446571560
105,541,4.0,1446571848
105,589,4.0,1446571832
105,593,4.5,1446571795
105,608,4.0,1446571800
105,750,4.0,1447574331
105,778,5.0,1447574041
105,858,5.0,1447574026
105,912,4.0,1447574048
105,923,4.0,1447574060
105,924,4.0,1448214035
105,1089,5.0,1447586269
105,1193,4.5,1447574045
105,1198,4.0,1448196223
105,1201,4.0,1448168233
105,1206,5.0,1447574118
105,1208,5.0,1448168140
105,1213,5.0,1447574024
105,1214,4.0,1448195676
105,1219,4.5,1447574141
105,1221,4.5,1447574027
105,1222,4.0,1447574057
105,1247,4.0,1447579678
105,1258,4.0,1448168145
105,1265,4.0,1447579905
105,1704,4.0,1448196395
105,2028,5.0,1448213999
105,2329,4.0,1446571577
105,2502,3.0,1446774070
105,2571,4.0,1446571567
105,2762,4.5,1448196106
105,2858,5.0,1446749499
105,2959,5.0,1446571567
105,3052,4.0,1447574389
105,3081,4.0,1448196150
105,3147,5.0,1447411440
105,3578,4.0,1446573294
105,3623,4.0,1446573346
105,3785,4.0,1446749768
105,3793,3.5,1446573299
105,3948,3.5,1446749731
105,3977,3.5,1446573662
105,3996,4.0,1446573308
105,4011,5.0,1446573339
105,4022,5.0,1446573334
105,4027,0.5,1447537867
105,4226,3.5,1446573297
105,4262,4.5,1446621878
105,4306,4.0,1446573295
105,4720,4.5,1446573400
105,4776,4.0,1446573453
105,4878,5.0,1446573336
105,4886,3.5,1446573310
105,4890,3.5,1446750321
105,4896,3.5,1446573345
105,4963,4.0,1446573318
105,4993,4.0,1446573293
105,4995,4.0,1446573323
105,5218,4.5,1446573368
105,5349,3.5,1446573322
105,5378,4.0,1446573660
105,5418,3.5,1446571985
105,5445,3.5,1446749722
105,5459,4.0,1446573393
105,5618,4.0,1446571759
105,5679,4.0,1446573415
105,5816,3.5,1446573675
105,5952,4.0,1446571726
105,5956,4.0,1446571944
105,5989,4.5,1446571824
105,6016,5.0,1446571750
105,6333,4.0,1446749737
105,6365,4.5,1446573345
105,6373,4.0,1446573407
105,6377,3.5,1446573311
105,6539,4.0,1446573300
105,6711,3.5,1446572030
105,6863,3.5,1446749758
105,6874,4.0,1446571806
105,6934,4.5,1446573710
105,7153,4.5,1446571717
105,7361,5.0,1446571724
105,7438,4.0,1446571808
105,8360,4.0,1446573683
105,8368,4.0,1446573691
105,8636,3.5,1446749736
105,8665,3.5,1446610324
105,8874,3.5,1446571605
105,8961,3.5,1446573326
105,30793,4.0,1446749803
105,32587,4.5,1446571733
105,33493,4.0,1446573703
105,33794,4.0,1446572099
105,34048,3.5,1446749836
105,35836,3.0,1446571627
105,40815,3.0,1446571618
105,41566,3.5,1446749814
105,44191,4.0,1446571719
105,45499,4.0,1446573543
105,45722,4.0,1446571623
105,46578,3.0,1446571955
105,48385,4.5,1446573460
105,48394,3.5,1446571602
105,48516,5.0,1446571700
105,48780,5.0,1446571710
105,51662,4.5,1446571609
105,53125,4.5,1446573586
105,58559,3.5,1446571697
105,59315,3.5,1446571742
177,1,5.0,1435533535
177,2,3.5,1435534109
177,16,3.0,1435890664
177,47,4.5,1435533571
177,50,4.0,1435523529
177,104,2.5,1435890651
177,153,3.0,1435890489
177,223,2.5,1435533774
177,260,2.5,1435524019
177,296,5.0,1435530409
177,318,5.0,1435523517
177,344,4.0,1435533575
177,356,5.0,1435523542
177,364,4.0,1435533586
177,367,3.0,1435890503
177,377,3.0,1435533573
177,380,3.0,1435533559
177,480,3.5,1435533530
177,500,5.0,1435890500
177,527,4.5,1435523522
177,592,3.0,1435533554
177,593,5.0,1435533526
177,595,5.0,1435720619
177,608,4.0,1435533565
177,648,4.0,1435533580
177,750,4.0,1435533769
177,780,3.5,1435533546
177,858,5.0,1435533567
177,912,5.0,1435536836
177,919,5.0,1435533777
177,923,2.5,1435536924
177,924,1.5,1435890584
177,1028,4.0,1435534426
177,1036,4.0,1435533617
177,1073,5.0,1435533672
177,1089,4.0,1435533711
177,1097,3.0,1435890498
177,1136,4.5,1435890536
177,1193,4.0,1435533599
177,1196,3.0,1435523533
177,1197,5.0,1435720615
177,1198,3.5,1435523538
177,1206,1.0,1435533733
177,1210,3.0,1435533540
177,1213,4.0,1435536859
177,1214,2.5,1435533611
177,1219,5.0,1435534184
177,1220,3.0,1435534174
177,1221,4.0,1435533674
177,1247,5.0,1435534239
177,1258,4.0,1435533763
177,1265,4.0,1435533604
177,1270,5.0,1435533569
177,1291,3.0,1435533606
177,1380,3.5,1435534283
177,1387,3.0,1435534121
177,1517,3.0,1435533789
177,1527,2.5,1435533706
177,1544,2.5,1435534418
177,1552,2.0,1435534425
177,1580,3.5,1435890494
177,1653,3.0,1435534197
177,1682,3.5,1435533734
177,1704,5.0,1435533692
177,1721,5.0,1435890496
177,1732,3.0,1435890632
177,1923,1.0,1435890587
177,1968,3.5,1435534080
177,2005,2.5,1435534721
177,2011,4.0,1435534180
177,2012,3.0,1435534162
177,2081,3.5,1435534409
177,2115,3.0,1435977875
177,2174,4.0,1435534166
177,2291,2.0,1435534136
177,2355,3.0,1435890634
177,2502,3.0,1435537236
177,2571,3.0,1435523707
177,2617,3.5,1435534233
177,2628,2.0,1435533608
177,2683,1.0,1435890576
177,2706,2.5,1435533762
177,2716,4.0,1435533681
177,2717,3.0,1435534949
177,2791,3.0,1435534194
177,2797,5.0,1435534181
177,2858,4.0,1435523796
177,2918,4.0,1435533788
177,2959,4.0,1435523771
177,2987,4.5,1435534123
177,2997,3.0,1435977840
177,3052,4.0,1435534292
177,3081,3.0,1435534492
177,3114,3.5,1435533772
177,3623,3.5,1435524318
177,3785,3.0,1435524543
177,3793,4.5,1435524208
177,3897,3.0,1435524244
177,3948,4.0,1435524351
177,3977,3.0,1435524329
177,4022,3.0,1435524241
177,4027,3.0,1435524236
177,4306,4.0,1435524183
177,4571,2.5,1435534943
177,4720,3.0,1435524508
177,4886,5.0,1435524210
177,4896,5.0,1435524313
177,4963,4.0,1435524217
177,4993,2.0,1435523692
177,4995,4.0,1435524227
177,5218,3.0,1435524395
177,5349,3.5,1435524223
177,5378,2.5,1435524334
177,5418,3.5,1435524233
177,5445,5.0,1435524214
177,5459,2.5,1435526025
177,5502,4.0,1435524479
177,5679,2.5,1435526038
177,5816,5.0,1435525963
177,5952,2.0,1435523704
177,5956,3.5,1435524666
177,5989,4.5,1435524309
177,6016,3.5,1435523924
177,6333,3.5,1435524361
177,6365,2.5,1435524324
177,6373,3.0,1435526050
177,6377,4.0,1435523573
177,6378,4.5,1435526032
177,6539,5.0,1435523568
177,6711,4.0,1435524351
177,6863,3.5,1435524526
177,6874,3.5,1435523582
177,6934,1.5,1435526000
177,7153,2.0,1435523564
177,7361,4.0,1435523578
177,7438,3.0,1435523590
177,8360,4.0,1435524367
177,8368,3.5,1435525982
177,8636,3.0,1435524354
177,8665,4.0,1435525969
177,8961,4.0,1435523585
177,30793,2.5,1435524610
177,33493,3.0,1435524379
177,33679,3.0,1435532994
177,33794,4.0,1435523588
177,34048,3.0,1435524709
177,35836,1.5,1435526029
177,40815,3.5,1435524502
177,41566,3.0,1435524651
177,44191,5.0,1435524364
177,45499,4.0,1435524719
177,45722,3.0,1435526027
177,46578,4.5,1435524393
177,48394,4.0,1435524049
177,48516,4.0,1435525965
177,48780,4.5,1435524446
177,51662,2.0,1435524456
177,52722,1.0,1435524910
177,53125,4.5,1435524766
177,58559,5.0,1435523703
177,59315,3.5,1435525994
182,1,4.0,1063289621
182,16,5.0,1054783631
182,32,4.0,1054779785
182,47,4.0,1054781315
182,50,4.5,1054781309
182,104,3.0,1055155108
182,110,3.5,1054780923
182,153,3.5,1055150878
182,223,4.5,1054784091
182,231,0.5,1055155770
182,260,3.5,1120879576
182,293,4.5,1054780295
182,296,5.0,1054781290
182,318,4.5,1055157293
182,356,5.0,1054782675
182,377,2.5,1054780896
182,380,3.0,1055155099
182,457,3.5,1054783792
182,480,3.5,1120879567
182,527,4.0,1054781427
182,541,4.0,1054779827
182,589,2.0,1066331268
182,592,3.5,1054781098
182,593,4.5,1054783612
182,608,5.0,1054780385
182,648,4.0,1054782276
182,750,5.0,1054779870
182,778,4.5,1054780334
182,780,1.5,1054780010
182,858,4.5,1054781812
182,912,5.0,1054780481
182,919,4.0,1054781073
182,923,3.5,1054780444
182,924,5.0,1054779890
182,1036,4.0,1055158318
182,1073,4.0,1127208740
182,1089,5.0,1054781289
182,1097,2.0,1054779923
182,1101,3.5,1054783801
182,1136,4.0,1054784002
182,1193,4.0,1054780366
182,1196,3.0,1054779803
182,1197,3.5,1054781212
182,1198,3.5,1054781077
182,1200,4.5,1064782813
182,1206,5.0,1054779822
182,1208,5.0,1054780329
182,1210,2.5,1054779829
182,1213,5.0,1055153970
182,1214,4.5,1066151134
182,1219,3.0,1069633872
182,1220,3.5,1054782080
182,1221,4.5,1054781955
182,1222,5.0,1054780297
182,1240,2.0,1066331265
182,1247,3.5,1054780578
182,1258,4.5,1063904317
182,1265,4.5,1054783243
182,1270,3.0,1077804659
182,1291,3.5,1054783760
182,1517,2.0,1054779587
182,1527,4.5,1054779948
182,1544,3.5,1055153656
182,1552,3.0,1055151328
182,1580,2.5,1054779951
182,1653,3.5,1054779637
182,1676,4.5,1066639560
182,1682,3.0,1054779656
182,1704,4.0,1055157251
182,1732,4.5,1054780737
182,1923,3.0,1054784187
182,1968,5.0,1126561591
182,2012,3.0,1054779663
182,2028,3.0,1054780925
182,2115,4.0,1054783847
182,2174,3.5,1054784239
182,2291,2.5,1054779600
182,2329,4.5,1055157265
182,2355,3.5,1054781595
182,2502,4.5,1077804819
182,2571,5.0,1054779786
182,2617,2.0,1055153292
182,2628,1.5,1054780075
182,2683,4.0,1055155129
182,2706,2.0,1055154881
182,2762,4.0,1126561639
182,2858,5.0,1054780327
182,2918,4.5,1054784015
182,2959,5.0,1054780289
182,2985,2.5,1055151017
182,2997,5.0,1054781156
182,3052,2.5,1054784162
182,3081,4.0,1077637182
182,3114,4.0,1054784008
182,3147,4.0,1055153103
182,3527,1.5,1054779963
182,3578,3.5,1054782084
182,3623,2.5,1054782387
182,3785,3.5,1063282767
182,3793,2.5,1054779940
182,3897,4.0,1126561652
182,3948,1.5,1055154835
182,3977,4.0,1054782372
182,3994,1.5,1066639687
182,3996,4.5,1054780798
182,4011,4.5,1054781325
182,4022,2.5,1055157611
182,4027,4.5,1054781030
182,4226,4.5,1054780286
182,4262,4.0,1054780313
182,4306,4.0,1054780155
182,4370,3.0,1054779919
182,4571,3.5,1054780169
182,4643,3.0,1055150984
182,4720,4.5,1054783581
182,4776,3.0,1055157289
182,4878,4.5,1054779769
182,4886,4.5,1054781119
182,4896,4.0,1054782973
182,4963,4.0,1054780933
182,4993,3.0,1054780153
182,4995,4.0,1055157215
182,5218,3.5,1063275734
182,5349,3.0,1055151103
182,5378,3.0,1054781747
182,5418,2.0,1055153109
182,5445,3.0,1054779798
182,5502,2.0,1054779945
182,5618,4.5,1065660030
182,5816,3.5,1054781084
182,5952,3.0,1054780151
182,5956,4.0,1055154019
182,6016,4.0,1054780785
182,6333,1.5,1054779775
182,6365,2.0,1054779781
182,6373,2.0,1063274522
182,6539,2.5,1063274328
182,6711,4.5,1075764455
182,6863,4.0,1127221127
182,6874,4.0,1067829786
182,6934,0.5,1073397313
182,7153,1.0,1073397287
182,7361,4.5,1090326671
182,7438,4.5,1085148284
182,8360,3.0,1127221149
182,32587,4.5,1127208683
182,33493,2.0,1120879669
182,33794,3.5,1120879664
182,34048,2.0,1120879654
182,44191,4.0,1146534346
232,1,3.5,1076955621
232,2,4.0,1085351710
232,47,4.5,1241823324
232,104,3.5,1182908245
232,110,4.5,1182908701
232,231,3.0,1218178208
232,260,4.5,1218164802
232,296,5.0,1241823280
232,318,5.0,1207513462
232,356,4.0,1076956528
232,364,3.5,1182910390
232,377,3.5,1218165891
232,480,3.0,1218167925
232,500,4.0,1077235210
232,527,4.5,1241823096
232,589,4.0,1218165737
232,595,3.0,1182910034
232,648,3.0,1218167154
232,780,3.5,1218166039
232,858,4.0,1200882932
232,919,4.0,1076956366
232,1028,3.5,1085353465
232,1036,4.5,1218164976
232,1073,4.0,1182909199
232,1097,4.0,1182909878
232,1136,3.5,1218480813
232,1196,4.5,1218164794
232,1197,4.0,1076952680
232,1198,4.5,1182907601
232,1210,5.0,1077235144
232,1240,4.5,1076951836
232,1258,3.5,1137909287
232,1265,4.0,1219792790
232,1270,3.0,1218166307
232,1291,3.5,1218166035
232,1380,3.5,1076951599
232,1387,3.5,1161829062
232,1544,3.5,1218165603
232,1580,3.5,1218165957
232,1682,4.5,1218165205
232,1721,4.5,1182909244
232,1923,3.0,1218166780
232,1954,4.0,1182909320
232,2005,2.5,1182910468
232,2028,5.0,1241823312
232,2081,2.5,1182910383
232,2115,3.5,1218166034
232,2291,3.0,1182909874
232,2329,5.0,1278825006
232,2355,3.5,1076951495
232,2470,3.0,1182909936
232,2571,4.5,1141776628
232,2617,3.0,1218167844
232,2628,4.0,1218164799
232,2706,3.5,1218178120
232,2716,3.0,1182909790
232,2717,2.5,1182910474
232,2762,5.0,1218165016
232,2791,3.0,1182910086
232,2797,3.5,1218166279
232,2918,3.5,1101397664
232,2959,4.5,1218166106
232,3114,3.0,1218166775
232,3147,5.0,1218164903
232,3578,5.0,1182908274
232,3793,4.0,1076951731
232,3897,4.0,1283133001
232,3948,4.0,1141776652
232,3977,3.0,1192670361
232,3994,3.5,1218169310
232,3996,3.0,1182910663
232,4022,4.0,1085352584
232,4027,3.5,1078875768
232,4226,5.0,1194560461
232,4306,4.0,1182909295
232,4370,3.5,1085351738
232,4643,3.0,1182909365
232,4720,4.0,1101397685
232,4776,4.5,1206995960
232,4886,4.0,1085351698
232,4890,3.0,1218176888
232,4896,3.5,1218166089
232,4963,4.0,1218164853
232,4993,3.5,1218169632
232,4995,4.0,1182910036
232,5218,3.5,1182908113
232,5349,4.5,1076952051
232,5378,4.0,1218164796
232,5418,4.0,1076952023
232,5445,4.5,1182907760
232,5459,3.0,1218167164
232,5502,4.0,1076952044
232,5679,2.5,1218169437
232,5816,3.0,1218167374
232,5952,4.0,1101397634
232,5956,4.5,1241823527
232,5989,4.0,1218165777
232,6333,3.5,1218165156
232,6365,4.0,1101397732
232,6373,3.0,1218168083
232,6377,4.0,1076956807
232,6378,3.5,1218165668
232,6539,4.5,1078451197
232,6711,3.5,1234141908
232,6863,4.0,1085352910
232,6874,3.0,1192670494
232,6934,3.0,1182909531
232,7153,4.0,1141776617
232,7361,4.0,1207291954
232,7438,3.0,1192670496
232,8360,3.0,1218167741
232,8368,2.5,1218169802
232,8636,4.0,1218164833
232,8665,4.5,1182906925
232,8874,3.5,1218176877
232,8961,4.0,1182907227
232,30793,3.5,1182908680
232,32587,4.5,1247190530
232,33493,4.0,1182907445
232,33679,4.0,1119375180
232,33794,4.5,1120426316
232,34048,3.5,1218167705
232,35836,3.5,1206992597
232,40815,2.5,1133560302
232,41566,3.5,1218166212
232,44191,5.0,1218164812
232,45499,3.5,1165732766
232,45722,3.5,1218165458
232,46578,4.0,1166916648
232,48385,3.5,1165732799
232,48394,3.0,1218167087
232,48516,4.5,1182909912
232,48780,4.5,1165732830
232,51662,5.0,1174664622
232,52722,3.0,1218167734
232,53125,3.5,1180747526
232,58559,5.0,1217541078
232,59315,4.5,1210210326
249,1,4.0,1347317775
249,2,4.0,1353800871
249,32,5.0,1346752537
249,47,5.0,1346757700
249,50,4.0,1364546154
249,104,3.5,1353801000
249,110,5.0,1346841413
249,260,5.0,1346757993
249,293,5.0,1346757717
249,296,4.0,1346757687
249,318,4.5,1346758076
249,344,3.5,1354107356
249,356,4.5,1346841583
249,364,5.0,1356439489
249,367,4.0,1354107372
249,377,4.0,1355366659
249,380,4.0,1353800578
249,457,4.5,1355366996
249,480,4.0,1346847728
249,500,3.5,1356219014
249,527,4.5,1346758070
249,541,4.0,1507756687
249,589,4.0,1346758213
249,593,4.0,1346758020
249,595,4.0,1356439499
249,608,4.5,1346757613
249,648,3.5,1355366438
249,750,4.0,1346757623
249,778,4.5,1346757734
249,780,4.0,1353801108
249,858,4.5,1346757706
249,912,4.5,1410001922
249,924,4.5,1415415256
249,1036,4.0,1346757908
249,1089,4.0,1346757745
249,1097,3.0,1346841356
249,1101,3.5,1416930822
249,1193,4.5,1453079305
249,1196,5.0,1346757817
249,1198,5.0,1346758006
249,1200,3.5,1346754274
249,1201,5.0,1347886940
249,1206,4.0,1390729931
249,1210,4.5,1346757895
249,1213,4.0,1346757707
249,1214,4.5,1346754258
249,1219,5.0,1346757676
249,1220,4.0,1346758092
249,1221,4.0,1347317381
249,1240,4.0,1346757874
249,1258,3.5,1346757727
249,1265,4.5,1410392531
249,1270,4.5,1346756374
249,1291,4.5,1346757806
249,1517,4.0,1395827257
249,1527,4.0,1437525508
249,1544,3.5,1440669121
249,1552,4.0,1355366908
249,1580,4.5,1353792037
249,1676,4.0,1358806173
249,1682,3.5,1346757637
249,1704,4.0,1360979865
249,1721,2.0,1347318423
249,1732,4.5,1346757607
249,1923,3.5,1354107131
249,1954,4.5,1410001876
249,2000,4.0,1395846463
249,2011,4.0,1346756382
249,2012,3.5,1346756390
249,2028,4.5,1346758267
249,2081,4.5,1410001975
249,2115,3.5,1346757909
249,2329,4.5,1346754930
249,2355,4.0,1355786913
249,2502,4.0,1415547891
249,2571,5.0,1346757773
249,2617,4.0,1440669108
249,2628,3.5,1347318740
249,2683,3.0,1395827260
249,2706,4.0,1346754947
249,2716,4.0,1346758100
249,2717,3.5,1476524190
249,2762,4.0,1346757730
249,2797,4.0,1354896440
249,2858,4.5,1349221011
249,2918,3.5,1417427324
249,2959,5.0,1346757736
249,2987,4.0,1362336507
249,2997,4.0,1346757696
249,3081,3.5,1356277589
249,3114,3.5,1346758271
249,3147,4.0,1346757751
249,3527,4.0,1346847647
249,3578,4.0,1346758030
249,3623,3.5,1355366440
249,3785,3.5,1415415318
249,3793,4.0,1346841365
249,3977,3.5,1353801376
249,3994,4.0,1353801397
249,4011,4.0,1346757780
249,4226,5.0,1437146248
249,4262,4.5,1363462531
249,4306,3.5,1346757652
249,4370,3.5,1354896105
249,4571,3.5,1422835500
249,4643,3.0,1407880396
249,4776,4.0,1411231720
249,4878,4.0,1346757809
249,4886,4.0,1346757932
249,4896,4.0,1485734463
249,4963,4.0,1346757985
249,4993,5.0,1346757869
249,5218,4.0,1415415305
249,5349,4.0,1346847829
249,5378,3.5,1347318725
249,5418,4.0,1346757901
249,5445,4.0,1346847731
249,5459,3.5,1353800103
249,5502,3.0,1356439436
249,5679,3.5,1415415314
249,5816,3.5,1386513964
249,5952,4.5,1346757871
249,5956,4.5,1347318417
249,5989,3.5,1346757924
249,6333,3.5,1346847614
249,6365,3.5,1415415282
249,6373,4.0,1354107291
249,6377,4.0,1346757834
249,6378,4.0,1353800159
249,6539,4.0,1346757892
249,6711,4.5,1346847766
249,6863,3.0,1346752212
249,6874,4.5,1388792807
249,6934,3.5,1415415301
249,7153,5.0,1346757887
249,7361,4.0,1346757646
249,7438,4.5,1517106774
249,8360,3.5,1354225711
249,8368,4.0,1415415292
249,8636,4.0,1350831601
249,8665,4.0,1347317833
249,8874,4.5,1346758192
249,8961,4.0,1426988948
249,30793,3.5,1356277596
249,32587,5.0,1357778134
249,33493,4.0,1347318713
249,33679,4.0,1347318510
249,33794,4.0,1346756618
249,34048,3.5,1355366539
249,35836,4.0,1346752956
249,40815,3.5,1346847838
249,44191,4.0,1346757758
249,45499,3.5,1368980379
249,45722,3.5,1356277566
249,48385,4.0,1417977656
249,48516,5.0,1346757793
249,48780,3.5,1346757756
249,51662,5.0,1346752774
249,52722,3.5,1350831603
249,53125,3.5,1356277602
249,58559,5.0,1346757831
249,59315,4.5,1346757698
274,1,4.0,1171410158
274,2,3.5,1171934785
274,16,4.5,1171493420
274,32,4.0,1171409321
274,47,4.0,1171172762
274,50,4.0,1171408986
274,104,3.5,1171934885
274,110,4.5,1171410141
274,153,3.5,1171934629
274,223,4.0,1171756019
274,231,4.5,1171934649
274,260,3.0,1171409999
274,293,4.5,1171409188
274,296,5.0,1171493995
274,318,4.5,1171409194
274,344,4.5,1171409788
274,356,4.5,1171409739
274,364,4.0,1171934641
274,367,4.0,1171934652
274,377,3.5,1171934616
274,380,4.0,1171409745
274,457,3.5,1256145196
274,480,3.5,1171410132
274,500,3.0,1171428404
274,527,4.0,1171758666
274,541,2.5,1171409458
274,589,4.5,1171409970
274,592,3.0,1177260697
274,593,4.0,1171409513
274,595,3.0,1171428391
274,608,3.0,1171409592
274,648,3.5,1171409741
274,750,4.0,1200644379
274,778,4.0,1171172773
274,780,3.5,1171409792
274,858,3.5,1171409113
274,912,3.5,1197880114
274,919,3.5,1171427932
274,923,3.0,1203892747
274,924,2.5,1171934762
274,1036,4.0,1171934710
274,1073,3.5,1171493897
274,1089,4.5,1171408966
274,1136,3.5,1171409305
274,1193,4.5,1186728753
274,1196,4.5,1171409426
274,1197,4.0,1171934686
274,1198,4.0,1212003426
274,1200,4.0,1171491997
274,1201,3.0,1171409049
274,1206,4.5,1171409259
274,1208,4.0,1202111741
274,1210,4.0,1171409967
274,1213,4.0,1171409055
274,1214,4.0,1171409571
274,1219,4.0,1197426191
274,1221,3.5,1186728678
274,1222,4.0,1171172712
274,1240,4.0,1171491755
274,1258,4.5,1171409235
274,1265,4.5,1171934694
274,1270,3.5,1171409961
274,1291,3.5,1212003442
274,1380,2.5,1171491440
274,1387,3.5,1171934798
274,1517,4.0,1171934772
274,1527,4.0,1171428348
274,1544,1.5,1171758807
274,1552,4.0,1171943777
274,1580,3.0,1171428362
274,1676,4.5,1171943573
274,1682,4.5,1171492701
274,1704,4.0,1171934742
274,1721,3.5,1171492429
274,1732,3.5,1171409454
274,1923,3.5,1171492218
274,1968,4.0,1186729108
274,2000,3.0,1171511615
274,2005,4.0,1223524676
274,2011,3.5,1171492728
274,2012,3.0,1171491600
274,2028,4.0,1171758796
274,2081,2.5,1171943735
274,2115,4.0,1212003437
274,2174,3.5,1171491595
274,2291,3.0,1171428345
274,2329,4.5,1171408968
274,2355,3.5,1171491485
274,2470,1.5,1197014073
274,2502,4.5,1171172758
274,2571,4.0,1171409506
